age,anciennete_annees,salaire_mensuel_k,heures_travail_hebdo,score_performance,absences_annuelles,niveau_etude,departement,sexe,churn
26.370675644581617,63.484308822052846,72.59233239786799,64.91886798388249,81.24932545303241,56.59733615204431,Low,Tech,Female,Yes
55.07274031107298,55.064222698109376,38.694335201928,70.82571318808806,57.80715533477806,82.15493096769485,Medium,Sales,Male,No
58.95193220027733,55.012054753622245,64.86036289417638,37.95608368397225,80.48482651050593,71.78840961294297,Low,HR,Male,Yes
43.921780129055676,,63.123782104665715,,55.21453063001201,47.92456144618823,,Sales,Other,No
60.44160877069072,49.075357408471056,64.57686586053552,56.09682151980128,74.7536561069201,59.99523450836998,High,Sales,Female,No
45.70594458874747,53.09096208272701,64.25444864184172,54.097915932005705,64.89839186349782,64.02856350371187,High,,Other,Yes
63.64140429973844,59.87872284871074,64.37313187038961,70.71179406219208,79.25672209502721,71.41755622092492,High,Sales,Male,Yes
41.724097793512804,46.999614356023535,72.39584006441561,60.40343227727003,81.86145474042299,66.19988018309236,High,Tech,Male,No
49.72695460490068,49.64198536947702,54.74120324104796,59.74369066014616,83.6322897513225,72.53664718820151,High,HR,Male,No
41.67644426895771,68.92465300064329,52.82081109252398,51.04210797807515,78.70746644588404,52.76425832062803,Low,Tech,Other,Yes
52.407531794885685,,58.7234531848181,76.49672018878746,87.04592093297377,64.01590782037448,High,HR,Other,No
41.83064329012764,52.045196819708394,62.873289044030095,68.79639648385965,76.03790520277894,85.91805339074645,Low,Sales,Female,No
42.32202434895871,,,50.77025074738327,76.1973878470287,83.20553502887897,,Tech,Other,Yes
68.8115706944059,,55.444604739761296,80.28031359387833,48.08746148834719,67.03935862279366,High,Sales,Other,No
34.29499396376823,68.7284847467653,56.692107756724425,59.1509234658223,73.67510410540602,94.52917382489511,Medium,Tech,Other,Yes
57.716987106483444,63.50897962167972,63.17453261250175,72.49900239423711,66.94811154519249,75.49328165794843,Low,Tech,Male,Yes
58.77362290575671,60.16178287114958,60.93372374276651,59.517997018332274,70.69369802658069,75.40924748728924,High,HR,Female,Yes
54.90974951638251,50.63235762761782,47.11692382536462,61.594012930901386,73.41825213954967,80.05337147647349,High,Sales,,Yes
47.410950262959226,61.12468794013602,58.482855664227706,60.170901605394825,68.31740865512458,68.04850641923127,Medium,Sales,Female,No
,,62.77358461964676,58.34577701870539,64.8133328037879,95.64220134852411,Low,HR,Other,No
49.29834288541353,58.1917451041918,55.43879172525812,66.81062742771083,49.09697101146843,57.52778333034745,High,Finance,,Yes
75.89563642018614,64.02277173786648,55.68874430424901,62.70617668144533,,77.00698694288879,Medium,Finance,Female,Yes
52.67050265869259,33.48184598670695,64.82066727335386,61.17182810387031,83.20414009783835,,High,Sales,Female,No
49.117179516487454,35.298961822881644,49.291475813155614,,59.439692000333324,73.15967600800997,Medium,Finance,Female,No
58.15737212539297,44.80335661307885,73.46225756202747,42.695319808755414,63.827877533520386,48.8186680130772,Medium,Finance,Female,No
56.47195939702741,60.054701591666266,50.177059657453206,36.60921340514573,75.38434957216452,66.09251136447736,Low,Finance,Female,No
70.76747983560841,32.03819046862762,48.82813538292997,45.883594493482434,59.3074550624492,76.33958380580235,Low,Finance,Other,Yes
55.86693801475275,44.83316871423503,65.3335924470545,64.17284976103507,70.6837156596766,79.73145453267787,High,Tech,Female,No
31.9801956241998,61.17005949576698,56.5909212265392,65.47493468251643,73.75455857627253,64.6200864501077,High,,Other,Yes
57.18953310665067,52.283448896739465,59.01154798760694,68.4859511986098,70.91093606255913,80.04270748038384,Low,Sales,Other,No
43.97787939638219,79.26716486345522,73.76496450019538,68.70211889941741,66.34759022510154,75.82441766634842,High,Finance,Male,No
43.77350638265548,53.23225836884218,52.17996507488963,71.45587712174193,76.975869703392,52.824089206412296,Low,HR,Male,No
60.78680833431296,49.759116020654076,54.13468730436065,48.84113212589527,68.29614234611805,97.02013924659616,Medium,HR,Other,No
54.59972142939117,,44.23003517809003,70.14883596076372,63.00585459876712,55.58141340620594,Medium,Tech,Male,No
45.718848390340874,67.03884437168816,65.53040085852358,44.9254313925499,80.37158898658242,66.04572039074958,Medium,HR,Female,No
34.070062664683306,56.89706167610396,44.6495975246764,41.13070129804328,51.53426952195583,,High,Tech,Female,Yes
44.44800473306802,42.70450405547583,68.69154592496896,71.71531171729053,80.96547118230254,65.3329810929734,Low,Sales,Female,Yes
50.678555105274036,50.569559788715175,44.571984847903536,75.96069907477398,61.891060637997505,69.08981544266568,High,Tech,Male,No
55.38296079049633,65.47317706621448,53.92645566787789,78.69701107654186,70.33902723682337,63.62967116852513,Medium,Sales,Other,No
39.46317580853646,51.64862218828548,55.42151613817511,57.09118208305435,75.79346759756775,83.11705571613265,Low,Sales,Female,No
65.30750832343698,,69.13771621385585,71.81362326575305,64.61239162653905,88.18197067234026,High,Tech,Male,No
41.536433450091266,59.63184795267585,53.65714152310597,59.6069498553673,78.64824438491011,79.57213063692514,Low,Finance,Female,Yes
42.64470057410233,49.958201689923285,62.314459225255725,53.78756259905608,56.641375958313866,84.67178122438949,High,Sales,Male,Yes
44.481418541075534,54.86162253905763,56.729826823902286,,65.88975063496827,76.08014120979502,,Tech,Female,Yes
53.772118750645205,52.139957781198895,,69.62483624066854,72.38554953773739,76.66655817359845,Medium,Sales,Male,No
44.410781527284115,29.697124772536704,58.83770956878042,,,,Low,Finance,Other,Yes
41.96821049319655,55.03375506597161,61.23078201656181,68.60164183945767,80.48864141875362,86.12100619221339,High,Finance,Male,Yes
62.21033695525353,56.75211418908512,65.02744807490815,60.12294627051256,62.54057873524398,71.51842603182686,Low,HR,Female,No
60.29960817581161,58.11308673442885,67.44185710315034,73.3776422154659,72.9845181398144,67.37582049397085,Medium,Tech,Other,Yes
47.76534017628148,67.30874513154735,68.58014195302145,53.110365804650385,68.55121438052113,91.81492457418015,Medium,Finance,Male,Yes
57.348777860498174,38.93422899261321,62.92715482141853,70.00143033113883,69.39962458311436,80.27839349915587,Medium,Finance,Other,No
49.35861653407007,62.15381315441244,60.72680524329341,,71.49597957518787,66.83845010971956,Low,Finance,Male,No
39.852432693071336,39.357583882889486,70.5872852988388,71.98688813517043,76.54431027105622,84.28932013532216,Medium,HR,Other,No
39.60094072874469,71.42672953255963,63.61417317273103,67.43123458512893,72.01652905129255,,Medium,Tech,Other,Yes
43.2360769794073,53.02661579692674,63.525049683568795,68.11109991143195,60.605367580140175,83.51124098380238,High,Tech,Other,Yes
62.78451862607299,58.69642192198094,63.29508735573009,55.574419942081235,66.26731754058686,85.6014381867127,High,HR,,No
51.79581781939598,68.28933319535409,57.77279299223393,60.30869145789591,76.1279074158329,66.76163130358846,High,Sales,Male,No
50.320041490657665,63.90198411124787,68.61636124497944,66.45836470215384,56.69294868669074,83.42513896455004,,,Male,No
,57.39246864111149,59.358118228915025,48.88432640897172,84.1418728833109,75.8198881382472,Medium,Finance,Male,No
32.31560634437149,45.73618870018461,78.57702343537733,74.45211534611484,62.50828273396758,79.60042323860466,High,Finance,Male,Yes
58.08057798281145,,70.69771454983851,60.115239198896404,67.69413601476387,72.76527494763062,High,Sales,,Yes
25.761206733710434,64.47526462122858,51.536840225342644,,71.15824587226946,81.23087347889096,Medium,Sales,Male,Yes
42.46582129653817,65.35249334723753,61.390603986534174,,48.22032267805312,82.54958766141965,Medium,Sales,,Yes
46.29385667913894,56.93589911367545,56.04319288243736,62.629880299873726,65.76109957677647,80.98099155047467,Low,Tech,Female,Yes
37.1700777581143,56.973157074055955,76.3185689908911,63.55095420918569,,79.52756352076695,High,Tech,Other,No
62.17158520825497,58.496500472996935,60.73196991001694,71.9276903184886,71.79622272631923,75.30476413920628,High,Sales,,No
51.798941511534785,53.099609649985055,69.78422112028035,67.7834863464467,72.18659306757297,84.64155884171979,Low,Tech,Other,No
50.28744822934817,66.73124637586642,54.30167071761241,81.6906952582633,59.72596448473989,73.48032617683961,Medium,Tech,Male,No
57.09003757588512,61.45215585950057,49.43442357239747,72.68839675968897,73.09047443032654,61.24489110431257,High,HR,Other,Yes
40.33023856870787,48.73282775410035,67.32492102779803,96.52056734512085,,94.91370418416905,High,Finance,Other,No
41.64652946740243,75.99721789166516,52.64696539318048,68.24458604352517,64.86099373351156,72.34439487481458,Low,Tech,Female,Yes
50.380034781682,73.00511181510853,61.90423889925058,57.18843621868886,59.68033716152821,85.71515935581039,Medium,Tech,Other,No
54.40474737960399,48.38017822203391,41.19989966092236,60.04121827989851,65.71345473083467,73.50544306835012,Low,Sales,Female,No
52.98752908365686,47.65826201221504,50.14196191332174,76.46027575013414,68.31615077527148,85.89536583076641,Medium,Sales,Other,Yes
45.17256477817968,,67.82130001531459,54.07858406571267,74.18759960127497,74.40345688007808,High,Finance,Male,No
,54.260524343916074,53.077496707341034,59.65243329155677,68.04214729031419,55.584321993797786,Medium,Finance,Other,No
66.2467845846956,32.944339429009304,70.81984809249943,69.89254535076327,66.21420256786845,76.87800338042523,High,Tech,Female,No
57.9994190194205,74.87061111699441,67.93175688218678,67.90947364339485,64.2591742291273,81.14944639031378,High,HR,Female,No
71.6325472330546,56.429430947637066,72.57149216862572,57.63229864052378,61.764650293741504,65.98624320102826,High,,Other,No
52.68592278863257,58.40589216400497,62.078025073533134,45.50438282245633,50.240367001083804,89.75879150503965,Medium,Finance,Male,No
,53.19608318237592,48.96330171469631,56.53640280113027,67.99360701174568,,Medium,Finance,Female,No
68.73297776217545,59.09762795959497,78.97767016745976,,,68.45466429001691,Low,HR,Male,No
47.08188731084456,61.51521991339506,60.34027411072232,65.67838513916938,76.59531469589139,81.81743408815142,High,,Female,No
48.78252491616716,58.27879524159357,64.75430682526624,55.87189080703487,54.81030219186685,67.96289600668567,High,Tech,Female,Yes
57.42127491071892,46.956842403400074,59.88907996051398,71.68840130546218,75.16644445935967,73.04527356414026,High,Finance,Female,Yes
55.72582781356159,47.55097355193551,58.44740951175251,68.60647891435795,61.51934401969491,63.29719293603225,Medium,Tech,Male,Yes
60.72507337309802,66.69589992427774,59.22778954776955,54.139454178819136,58.09592264325509,66.78185171578654,Medium,Sales,Female,No
33.980341881028316,48.68422270834669,68.23279915677705,,55.95183056072493,91.67256841749534,Low,Finance,,No
39.27860988014393,67.37438134684139,70.68379333694017,58.864123946372054,64.4682275465273,72.8421287367178,Medium,Tech,Other,Yes
59.85729995679863,40.94432980821358,62.127397758576606,64.65449376046037,,65.63407993756358,Low,Sales,,No
51.23204806784486,49.835703561124284,66.6470274533311,75.29413100955325,72.0507533923463,,Low,Tech,Other,No
59.960476858058165,71.73452090298537,64.35975389500047,63.74825571616836,61.48460020220681,80.21449399059529,Medium,Sales,Other,Yes
53.24359281721603,62.318707042882956,,58.00504779832357,70.47825319784683,74.48881306984623,Low,Tech,Female,No
42.71997058770866,50.08097552493795,57.72523740046592,78.10191908080897,74.58994001674291,92.40941486596991,,Tech,Female,No
63.84272818510518,46.89142488789662,56.100762934405545,62.026239207568935,64.96430381092283,86.35947845943822,High,Sales,Male,No
49.758043936090836,51.97954500510136,56.06470144030271,59.23580423665156,66.58178179753864,77.68050427589753,High,Tech,Other,No
,41.80752805401232,53.04305122802936,75.21515392781863,63.55659732978016,89.31152117761741,Medium,,,Yes
28.47109407047517,69.22369861698508,57.11961126077924,71.05606232631312,79.10418499685571,71.84918072091077,Low,HR,Female,Yes
34.236078430157505,54.90699678861385,56.63745261318928,93.14654444472552,69.7796513599573,90.32873355636312,Low,,Other,Yes
48.81931473008921,46.049301577233955,52.719229021446786,62.167819610547674,60.77587015156047,68.69750704995563,High,Finance,Other,Yes
53.09820710227027,48.52458194364841,67.57495149337485,73.447743757817,70.13450364619293,74.67723105897382,Low,Sales,Male,Yes
73.19329539981695,61.79373282956503,71.70198709196603,,55.295104487687496,84.10215783664745,Medium,Finance,Other,No
60.666746895891535,50.63614109473431,67.68207216631737,57.00059493298066,64.30550225507889,61.00921571815525,High,Finance,,Yes
43.90217095680618,78.6387249461936,59.191215021345386,77.83816859853562,73.8173416896251,71.85309171211908,Low,Sales,Other,No
70.75260872625265,47.30857650212702,,55.15006874182985,70.08783654898147,76.99610418402783,High,Finance,Male,No
49.094667176958396,33.99973492348376,58.418461556276796,64.62106918283169,65.7424439534841,79.60824865403865,Low,Sales,Female,No
65.61511196726853,45.757668557316954,60.78143062969647,50.673287102603474,,60.77770350493793,High,HR,Other,No
67.02214944635239,46.681777917695555,47.44864628026605,60.024275016907865,71.10886382828417,84.70175082567859,Low,Tech,Male,Yes
36.76910206592502,57.30700905718683,56.25177943378194,57.53076714929833,64.70798990188487,66.29272228356258,High,Finance,Other,Yes
37.03168052044153,61.897078052451945,75.88626928043595,71.80230208417629,64.58993134217101,84.01728697140274,High,Tech,Other,No
,62.56788679986982,72.75390737999015,50.56395737830235,57.318631950246875,57.4456210268929,,Finance,Male,No
43.10812181910432,45.600968988911355,46.02881814887009,,67.62316683039016,85.94179547521476,Medium,Tech,Male,No
57.0945181713904,49.07644044347946,58.18550930752483,72.22826894985512,75.55941451645842,92.44583870075249,High,Tech,,No
60.80048065714649,46.389120898264295,50.521072827310135,77.61519252535516,69.02474616254376,54.50485483811675,Low,Finance,Female,No
57.53341621104533,49.19946758629957,70.88769654216672,53.42883381286729,63.7134569492543,63.18018003931781,Medium,Tech,Male,No
30.017993154678923,44.28142766959844,65.83544303011888,59.10105243537109,58.78248897144112,75.87473753680739,Low,,,No
47.78746376414228,66.24353359870503,64.44198327290673,66.02484642158207,62.28799700450709,88.52800534896726,Medium,Sales,Male,Yes
51.0537550614596,39.01875648116253,,68.95798848709747,63.64590119771263,85.82999938516869,Medium,Sales,Male,No
52.38368982734785,52.033925409302014,58.184968378643326,62.14905742957986,73.66746407892256,65.77811094568372,Medium,HR,Other,No
62.62584103427182,35.80326843802344,44.02400830404568,65.01325688734407,,88.2099578954071,Medium,Sales,Other,Yes
55.97400069849858,42.60892924346099,64.73471899035229,73.91303686869756,63.07649225766206,75.43828799460428,Medium,,Other,Yes
52.24451818559972,54.74425687808006,50.372674347153875,64.77699716281947,86.23884992811152,83.20232398305984,,Tech,Other,No
46.27793223928947,64.21801501977252,54.18217966607946,76.80128173741528,61.43651481718796,86.19687778553381,High,Tech,Male,No
65.01333651955487,63.29732417879175,61.26177903661967,61.15057111589919,81.50267395898297,78.06450862963341,Medium,Tech,Female,Yes
54.55887772081608,43.77455193755586,79.91553302204734,54.41559366358347,62.35813213362154,56.96249515907503,Medium,Tech,Male,No
61.48765700372103,58.904648499288896,59.06613141100052,,66.64755918131974,71.34719141796116,Low,Tech,Female,No
43.118496548222765,51.24803619676063,47.62573361777427,70.26536683672308,71.37352479407036,73.41462307583544,High,Finance,Male,Yes
60.225704320096405,,48.456373317670156,60.672261164116115,77.94600382945211,,High,Tech,Male,Yes
56.982233136135896,36.063853330462145,65.56553124533758,51.331416367191736,77.32829081821745,72.85849689288811,Low,Tech,Male,No
44.69131227079679,71.15582823548232,38.792998473649334,66.75536229578599,,88.92455941483067,High,Finance,,Yes
51.68460976269614,44.08066099604687,60.07178466907942,61.847033447138756,80.10274586836016,62.30708894756896,Low,Tech,Other,Yes
30.062643574285445,40.48824309948441,66.38660168643102,67.09534230262794,65.3324118804856,101.37881752260199,Low,Sales,Other,No
42.45724149980642,66.14321694668872,,82.98725018351311,69.85729647050611,89.98097633487784,High,Sales,Male,No
36.68767046442222,59.62060893251896,75.03419828428999,67.03235954586032,74.15826629455343,68.83856541951056,Low,Tech,Female,No
55.07835756289624,41.73527871688917,54.6783143687281,42.81652239948919,58.208917856371514,72.7091896907829,High,Tech,Other,No
61.72729019259364,,62.04389031602977,69.48635764514528,70.19458255518883,85.25632113872582,Medium,Finance,Other,Yes
61.64739354457171,64.96858773465809,53.617172734715055,83.20543907941816,71.93379451924159,64.9213208677787,Low,Sales,Male,No
43.07579020126144,59.79441518086064,59.13930307209107,33.23296186803999,76.97974030130098,73.35850587278226,Low,HR,Other,No
,53.49162288433305,55.51775383699851,60.931147554956254,56.440296551400365,78.65759986092915,Low,Finance,,No
43.43105721028604,55.6934433703625,55.95602576816039,74.42788514140075,73.1149085879779,60.661941760715855,Low,HR,Male,Yes
49.805803941122676,60.62880860174355,39.81512135611362,54.538789149374956,80.22841471550764,,Low,Sales,Male,No
39.376064718531204,44.10366962657612,51.88999136371155,71.37324683023073,77.60506119584143,65.21692050177502,Medium,Tech,Male,No
30.33643410623998,60.14254756017835,70.63940987560856,53.672150487322554,76.55892137787583,,Low,,Female,Yes
58.71297297457244,54.606927123723686,72.18194711754256,74.51306244299484,73.31647667125763,72.6219296257406,High,HR,Other,Yes
43.8659733645906,60.0066572138121,46.34175844584561,48.389165844328275,,81.90910957392192,Low,Tech,Other,No
37.757017637106344,62.426824183597226,78.97288694773111,83.4936214138638,76.59649998082371,62.30534733987187,Low,Finance,Female,No
53.91804005402547,56.43388467342251,38.71265905585188,,60.95052167061934,59.550640778466,Low,HR,Other,Yes
49.643585177025166,43.88032974225837,62.869558543017085,62.78463402416262,50.426614108660104,86.56006669451128,High,HR,Male,Yes
46.122984400640156,38.37508011964326,56.92191528861116,57.71538378319657,53.153324227736135,69.00178606082939,High,Sales,Male,No
49.756454077390174,68.60658595838652,55.885733928839976,46.481572684253415,68.1407551905123,99.92183998600687,Medium,Sales,Female,Yes
41.125078221978995,41.613942002767516,71.53590343316925,51.05504931140739,65.17686429063697,72.55971647828866,Low,Sales,Female,No
55.131057981760826,74.54157433750287,69.95581514002029,75.07157200596669,65.66126537020811,80.68273377152784,Medium,Sales,Other,No
44.359213692632714,55.97983153470896,56.07528893939127,57.27431251243759,55.99929276816991,97.31498911027748,Low,Sales,Other,Yes
55.365098435704034,74.95667489783965,71.00821398422605,51.92630217769036,67.42699999382211,55.52657525859186,,HR,Male,Yes
,46.08807774584713,68.14151762118266,47.06893547465423,67.52247581760291,81.84163208608955,High,HR,Female,Yes
50.56649924897107,59.39501230620226,61.96131459023907,64.80126364631688,72.23280913255371,87.3340607635267,Medium,Sales,Other,Yes
47.5876394214367,37.26967531793119,72.05994516546816,70.15294321624468,72.40205843946222,76.36597395588753,Low,Finance,Male,Yes
48.32878286213589,57.25307922040942,82.72434720446881,59.469101830858676,76.87932972051428,76.35190340987386,High,Sales,Male,No
22.96767707000763,72.5547569831549,54.14072326682245,76.03933546701907,69.54745698035663,83.94232774500935,Medium,Finance,Male,Yes
61.09699841956223,65.23709546106981,51.630792962037205,70.77978523639557,63.961410687630455,61.00318495267314,Medium,Sales,Female,Yes
,,70.57368305378225,70.26897923665794,59.528424313097354,79.66431287412317,,HR,,No
45.683796872819514,52.36551783917751,59.16282040150788,67.51316648238102,,69.50210640361966,High,Tech,Other,No
31.3346338292694,52.45044206446302,42.52363490171739,55.64403701237574,72.58769805243922,71.93986045642592,High,HR,Female,No
67.94557863517788,68.95683810789956,50.90316583018166,76.91899334413573,59.85520273292586,65.19937698159386,High,Tech,Male,No
61.906462747863415,49.739651573324196,72.3000057271915,75.25109152581774,64.38662003557793,73.34919434996954,Low,Sales,Male,No
55.228354880355,55.599326302663286,,86.69936588080543,69.42092250123092,77.49450945930072,Low,Sales,Female,Yes
47.73515901150168,58.67481665474304,50.34335196476792,,77.5341946350243,71.31380634214301,Medium,HR,Other,Yes
54.52371796249734,48.4791111140694,59.64992389993764,78.89024362962762,83.59189494164025,68.3056308636651,Medium,Finance,Other,No
44.2348959927328,67.11943985386401,54.06188591931295,69.04212865277331,64.60408779262869,54.22880146226126,Low,Tech,Female,Yes
61.966314866456514,65.72978047766011,59.08600442490886,68.23185482458206,85.15444808352248,75.37574859335865,Medium,Finance,Female,No
46.20872259012513,56.05894453115234,60.1249932190725,46.58102227042143,68.98005283364068,72.83476802463827,Low,Tech,Male,No
64.90726136849952,51.42970799193391,65.74071220894001,66.99423985986768,81.93311005927126,72.11424882845898,Low,Tech,Other,No
54.235990655934614,64.41310580767484,,52.796793100560244,59.92088304571794,61.87836798804482,Medium,Finance,Female,No
40.645612979554045,74.62587190530795,53.779651944456184,64.19082662337311,65.52038661550024,70.00861048529634,Medium,Sales,Other,No
65.0339830176715,62.25095786847997,58.77291066404276,70.53149156379209,67.7895753646295,67.02886433775019,Medium,Tech,Female,No
51.04201103951876,51.80152476745156,46.82868080053415,60.15826048751263,65.85373099428136,71.18510585175908,Low,Tech,Male,No
54.66429982433527,81.20793091029975,47.29938911287968,57.50642310577223,60.20074425217756,76.58756050937542,Medium,Sales,Female,No
55.796331732135755,45.9224381985308,64.08052846836756,62.513841462333225,68.23887566040138,77.57253421111501,High,Sales,Other,No
49.0166037320525,56.847405788957246,54.98597853114363,68.06981072686237,51.46981517102431,62.89839056585842,Medium,Finance,Female,No
40.016145608117085,41.22382499245763,66.87065795858916,63.99524279428295,90.35873535181793,59.20563701282401,Low,HR,Female,Yes
51.26379579546412,58.338599665685344,68.72197000072978,63.091277804468206,87.11028809190788,80.20689496422669,Low,Finance,Other,No
56.4084286126701,46.18125348772282,47.58239424518376,61.79702195463358,101.1291020104384,62.82596206503048,Medium,Finance,Female,Yes
55.5979044793104,55.824397529345035,55.12797078805073,69.64369863546574,97.55217743719902,73.61917665338518,Medium,Finance,Male,No
57.660802783846904,65.21383295429399,48.88419750486449,69.10550085327617,65.08043095130517,78.91209327237394,Medium,Tech,Female,No
,52.70609255931972,64.25843658629829,77.55403609459896,79.25975100714616,88.02590396786232,Medium,Finance,Male,No
40.72646865809426,29.70439922305697,50.04851518146621,81.04339108308596,52.30949696260601,64.98685345802033,High,HR,Male,No
70.13387247526623,40.03470744909921,59.26027136405622,68.24340210014869,71.02858577932334,59.09858169319702,High,Sales,Male,Yes
39.758131756707954,52.70200369424806,72.7951866976016,68.48341739246126,57.6043771391976,47.966519528926426,High,Sales,Female,No
40.606646061812455,44.08299123860686,59.97596159081146,59.04465064816141,64.8224255277778,69.83153116826172,Low,Finance,Female,No
45.46771950672725,46.74589470021045,46.27534452115899,68.7940539760511,78.41780774784013,72.41954484388839,Low,Finance,Male,Yes
41.567534046838084,63.20344012612456,60.176132519336576,67.49548189598077,66.81153644505268,79.13616257571681,Medium,HR,Male,No
41.494795457907,42.62337577672702,70.23530644185345,76.62838577534986,62.519039353783526,80.99103331863594,High,Tech,Female,Yes
49.83577103927248,38.1656180777905,62.921927283263734,49.672994401100695,,66.8259186558566,Medium,Finance,Other,No
54.28816500330573,65.96469233810883,60.712537499108926,,81.67509822986446,90.94177956204013,Medium,Sales,Male,No
59.553052085705104,67.44679580736786,59.389960281446164,67.65616993172533,44.682306837491865,79.91412756355527,Medium,HR,Female,Yes
57.59155160302647,41.340442887994655,60.771564962177166,48.27106098688426,81.62259597505667,82.34476745001218,,Finance,Other,Yes
40.175126064616904,40.76042847549855,48.03211353573688,88.49075786700757,66.31060560968538,79.16801574483114,High,HR,Other,No
57.0810867668859,66.94109403047372,38.4761645539082,76.59381043300522,80.26894618257914,84.1987151595443,High,,Other,No
44.771399728467316,69.10932379746271,59.379959906339685,69.87560297086719,77.97994549612237,75.3437530902646,Low,Tech,Female,No
64.46977884353733,71.12220628255425,77.38851351853332,56.43501762590801,76.59451241113612,77.18963915855976,Medium,HR,Other,No
47.28876398957431,64.2427013953783,47.007836365541756,71.55403829850238,77.75115121589086,89.02009325919121,Medium,Sales,Female,Yes
61.48445709196755,69.55822322146767,68.94647187573872,63.94181242502302,68.46094773025312,72.74737357508647,Low,HR,Other,Yes
57.85800158650832,45.28343265458714,62.6402008133367,78.62562852712452,58.020335707827385,65.01559147123282,Low,Sales,Male,Yes
49.047044676130476,36.989422658472606,66.85507738790204,50.00984039541599,,72.65075728479026,Medium,Finance,Female,Yes
45.212513783365225,60.08725023229934,51.669439429992416,45.31495786561946,76.5233033817668,71.3899077674743,High,,Female,No
44.64036554885952,65.11463035408356,64.96873590507597,67.10600839297642,47.91719223771748,66.92408659901704,Low,Sales,Female,No
63.173940656343255,38.924401356310256,59.06363811260829,65.22630852676869,,74.41279572895371,High,Sales,Female,Yes
62.36093175210438,54.18477326898354,66.4648953772577,74.29409984790816,77.24136559314498,79.93977382205645,Medium,HR,Female,Yes
41.22017413243439,73.70965175371782,63.467099776049196,73.72824351005634,68.27370865709165,78.97397023459234,Low,Tech,Other,No
59.81765486991594,67.81643795003768,73.28640828248231,58.50173114502564,68.15854184316798,75.92376791639924,Medium,Sales,Other,Yes
45.32298798688109,69.2274813609994,62.25264117247549,53.10767534922871,69.79439442649493,83.67187412827738,Low,Sales,Other,No
52.23914134064661,48.5851309095569,56.27680947062077,,61.53565698541021,72.01179910970797,Medium,Sales,Female,Yes
55.65509645631544,61.820520657126195,30.70551309997732,77.67651511187974,79.76040719355947,59.93474741960885,High,Sales,Other,No
52.811914239693756,54.24048976357477,66.08246191684968,63.393688804745054,57.26414451403401,76.32497143495645,Medium,Tech,Other,No
36.28098857068643,56.60018225852788,74.50927548279212,54.07878799651433,59.037796751314346,86.1889459793067,High,Tech,Female,No
51.92049116490031,61.66312500909212,60.79597862376036,64.31876574832047,62.24125176833516,62.90801288760394,Medium,Sales,Male,Yes
45.535663854494715,53.318561814152105,60.98067539538945,74.49594571364489,83.51114089986714,81.45890420275893,Medium,Finance,Male,No
38.772779784377015,49.512750922590385,74.76934426118274,74.78889558556779,76.85589746298416,60.064902217468564,Medium,Sales,Male,Yes
58.33528961608925,70.11154930247348,62.98158465990526,67.1066846520311,64.61426326703376,71.42172066558733,High,Tech,Male,Yes
38.96791634278317,54.37808983000689,73.84532047593906,56.55675962816929,69.79901248230348,90.00843030280379,Medium,Finance,Other,Yes
56.45484181141075,43.060749936009444,55.49987142004186,70.8590420116465,72.67843637866333,91.71347575437477,High,Sales,Other,No
43.76231039304195,51.71381524251015,64.50603412862539,62.99647422205836,59.26311341082247,80.34207862374674,Medium,HR,Other,No
43.31909546356951,65.51947617722918,63.385528762859146,60.76401418271823,67.91331628779534,72.7840030561496,Low,Finance,Other,No
45.736424037944566,59.57280404615241,71.94762861876937,64.83389657674091,73.90366194395375,60.612798989431305,Medium,Tech,Other,No
51.94089992898308,50.27909422302873,72.95871781863015,64.40584818727505,82.92745289518207,64.00955248445128,Low,,Female,Yes
51.66452208213056,56.598563919974005,62.16775563762629,81.08780855734373,81.66370545669253,82.20996952905635,Low,HR,Other,No
54.365598041576675,54.571766186884254,83.03638752104789,70.45786713532355,62.46137886309039,89.69784258787496,High,HR,Female,No
39.189434595917376,57.131966282376894,59.685608296252234,65.07880184694729,68.49883048746193,72.15163062257798,Low,HR,Female,No
39.787671828692865,57.537396614945735,53.9601937403077,77.49504900706158,70.03147726906326,87.27034597048872,Low,Finance,,Yes
44.82711549899628,53.68743032907695,57.21116605849244,61.00100937868863,68.41694521990337,75.33719054901053,High,,Other,No
39.07687235327421,48.24291920838388,68.81407528923572,51.41425984742526,58.002747349097866,74.08031533796954,Low,Tech,Other,No
46.75168616491378,60.57691060725124,63.131844738649804,65.84168230185696,58.69821270515317,59.353778726641956,High,Finance,Male,No
68.00940432910815,53.487267163464885,54.29648633586319,46.10350707903847,81.19244917564096,87.23855918542593,Medium,Sales,Female,No
45.429037434137285,51.915172115441806,49.226239230152416,59.02332316745143,68.02379532204034,73.22508116225717,Medium,Tech,Female,Yes
67.97686526849523,54.7347874075094,62.57752540142751,44.22188180143803,77.11410579465495,86.52648103261693,Low,Tech,Other,No
54.891871301476634,65.90980425185967,74.52616745486179,50.547947355877746,,73.53146478744699,Low,HR,Other,No
37.45710576830751,,73.11983738573946,62.00818227572566,64.66909597984167,61.79107717493839,Low,Finance,Female,No
39.95859233247932,64.53136633913245,,75.36087651046256,75.87855888137734,,Medium,Sales,Female,Yes
,56.718393397935316,61.6048962397348,67.46083615316408,83.78467355453807,,Low,Finance,Male,No
,,52.44208499841637,46.09989828817057,,,Medium,Finance,Male,Yes
